load_scale,comms_duty_scale,payload_duty_scale,eclipse_fraction,eta_cell,f_array,f_eol_pv,eta_sun_path,eta_recharge_path,eta_discharge,f_cap_eol_batt,passed,failure_mode,recharge_margin,dod_actual,min_soc,recharge_utilization
1.0228387618778705,0.7672614996253629,0.7170987850803641,0.3906252422022497,0.2911196294345407,0.8342898164011215,0.8880028519293832,0.9132531159448415,0.8327920689658794,0.9450661515184837,0.7837984489610041,True,,2.4290693149269225,0.18238037079313407,0.8176196292068659,0.37437337970566054
0.9669037029466674,0.9671050059623963,1.0714875704821885,0.35929176625541154,0.2901644163597503,0.8635357213966961,0.861484157479349,0.9294249011698015,0.8766872412598496,0.9759194191334566,0.8310658606093264,True,,3.0604848060210865,0.1498751403788292,0.8501248596211708,0.2750394968569857
0.9818473076717464,1.2688587817605839,1.0896371538146707,0.38404335887445945,0.2831682894367422,0.8476520803271177,0.8019629092498934,0.8737335978371014,0.8424482568340196,0.9518815581928924,0.8237118337223469,True,,1.8681349755847658,0.17304011843813105,0.826959881561869,0.523505897701155
0.9809131053000836,1.0197123997293571,1.0888830154821079,0.3599686614306824,0.26433446997007404,0.8355283436730176,0.8470691542575162,0.8626614916151966,0.8510475223761703,0.9836300257852031,0.7839877396469298,True,,2.088602330620961,0.1612607191741775,0.8387392808258225,0.43846002417791624
0.940208017720548,0.9153030300682156,0.8636236303202137,0.34615152687085254,0.32092195346897506,0.839293509498874,0.8445403061417492,0.8947404638719534,0.845584355351417,0.9646992055385467,0.7669242757064323,True,,3.5757648441971677,0.1535816406830114,0.8464183593169886,0.24669832264541025
1.0243486240392792,0.736289400999458,1.1508926935861272,0.39444198135533504,0.31270289894017095,0.8451420927442377,0.8499514573496746,0.9294933174121403,0.8282830109906949,0.9411875289576965,0.7755538817000194,True,,2.35866568807015,0.18628896620681357,0.8137110337931864,0.34579352083170334
0.9765298829898638,1.2070458591596207,1.1060168001266288,0.3442423040243921,0.2989828450700869,0.8566788378530238,0.8814334025437655,0.9288387578619667,0.8123443005311631,0.9274368840020042,0.8462018884688103,True,,2.9322577435501542,0.15552861647835836,0.8444713835216416,0.28913474117290844
1.0006247059363844,0.9894874298458516,1.0010941609967496,0.3429038184366237,0.2847175908676403,0.8584385114052049,0.9092462632153245,0.903971693079768,0.9320063885289946,0.9465696586372886,0.7389081682561451,True,,3.3277297305936737,0.17319222901111397,0.826807770988886,0.25513106899165433
1.0240373329452954,0.7364899219955756,0.9764756885111127,0.33087919408911354,0.3177595201102202,0.8005481203407157,0.8888522488470245,0.8942961466366393,0.8688542837529974,0.9701594285497704,0.8006377131562211,True,,3.4278576514697083,0.14934511437890619,0.8506548856210938,0.24852867731294975
1.0223265588014971,0.8613601476892687,0.9026326796446046,0.3813453503840472,0.29828013391951813,0.8550009378092199,0.8563842525306462,0.9052311433072682,0.8541557249277644,0.9219689372027465,0.7781819857187003,True,,2.4468574193892656,0.18632468084135811,0.8136753191586419,0.35086676829003854
1.0332692554486393,0.8083692973962805,1.0288242750893086,0.3860689459886665,0.2906059807511577,0.8391383684796755,0.8597172175225478,0.9224071230262679,0.9043773520172652,0.9376586985526669,0.8254449802399182,True,,2.3466337601670437,0.17535196919601537,0.8246480308039846,0.35162923322479234
0.9950757257745289,0.9802384711432042,1.2425871707976996,0.3634625968270685,0.2745709711401345,0.8195861456044591,0.9123686522839978,0.8844147933352753,0.7995553782012609,0.9331467334509156,0.7900956072565606,True,,2.1169937696463283,0.1716881024828043,0.8283118975171957,0.40863211335858307
0.9788350843977923,1.0311008454419228,1.1706784923424771,0.3363225372792393,0.3073078574068936,0.8388186490064493,0.8182386796483775,0.8885806670438757,0.8426439032286466,0.941338488330239,0.7480519262026863,True,,2.7819414401389664,0.16641406163087447,0.8335859383691255,0.29221992867768337
0.9960140894546801,0.9245174403582213,0.9615684364556383,0.3558644242853015,0.2942190555007786,0.8846840902393044,0.8872624218607764,0.9019114835676698,0.8315072117901341,0.9577558922867433,0.861495728283628,True,,3.0922197419781545,0.14965891093784545,0.8503410890621546,0.27820751861510296
0.9156332783020985,1.1165569894730323,1.080793219266154,0.3499476129798379,0.3031527143028332,0.8742587045807333,0.8155816741086128,0.9223878009085221,0.8352048254125718,0.9537798046717452,0.8069291273279128,True,,3.1662099363304317,0.14903972238130536,0.8509602776186946,0.26935257299542936
0.9276443763788457,1.0118203360708662,0.8347854925717363,0.33539062805832,0.30176510780644583,0.8529162129829194,0.804235770179985,0.9167063097236645,0.8509251649397915,0.9533779162301327,0.804613802201666,True,,3.2961019684313855,0.14405010888490066,0.8559498911150993,0.26660273138789453
0.9338650193822798,1.1593468577908195,1.1095100766107802,0.3462221687362782,0.3087714776705905,0.8230870545644584,0.8689350776995965,0.8605966200814149,0.8368619685760186,0.9219592664950502,0.7422207567059665,True,,2.9571962103207685,0.17035150415966216,0.8296484958403378,0.2823605209843897
